Year;Month;Day;Hour;Minute;Second;Irradiance;ExternalTemperature
2011;4;16;12;0;0;169,2;11,4
2011;4;16;13;0;0;115,6;11,9
2011;4;16;14;0;0;231;12,9
2011;4;16;15;0;0;504,2;14,8
2011;4;16;16;0;0;371,9;15,2
2011;4;16;17;0;0;198,8;13,9
2011;4;16;18;0;0;62,4;11,7
2011;4;16;19;0;0;28,8;10,8
2011;4;16;20;0;0;3,6;9,8
2011;4;16;21;0;0;1;9,1
2011;4;16;22;0;0;1;8,3
2011;4;16;23;0;0;1;8
2011;4;17;0;0;0;1,1;7,8
2011;4;17;1;0;0;1,1;7,7
2011;4;17;2;0;0;1;7,6
2011;4;17;3;0;0;1,1;6,5
2011;4;17;4;0;0;1,1;5,6
2011;4;17;5;0;0;1,2;5,5
2011;4;17;6;0;0;13,9;6,2
2011;4;17;7;0;0;62,3;7,9
2011;4;17;8;0;0;240,6;9
2011;4;17;9;0;0;419,1;10,7
2011;4;17;10;0;0;579,2;11,5
2011;4;17;11;0;0;782;12,3
2011;4;17;12;0;0;922,5;13,1
2011;4;17;13;0;0;956,2;13,5
2011;4;17;14;0;0;875,2;13,9
2011;4;17;15;0;0;812,8;13,3
2011;4;17;16;0;0;643,4;13,4
2011;4;17;17;0;0;410,3;13,3
2011;4;17;18;0;0;168,6;12,8
2011;4;17;19;0;0;32,5;11,7
2011;4;17;20;0;0;6,3;10,3
2011;4;17;21;0;0;1,1;9,4
2011;4;17;22;0;0;1,1;8,6
2011;4;17;23;0;0;1,1;8
2011;4;18;0;0;0;1,1;7,7
2011;4;18;1;0;0;1;7,5
2011;4;18;2;0;0;1,1;7,4
2011;4;18;3;0;0;1,1;6,9
2011;4;18;4;0;0;1,1;6,3
2011;4;18;5;0;0;1,2;5,7
2011;4;18;6;0;0;15,1;5,8
2011;4;18;7;0;0;63;7,9
2011;4;18;8;0;0;252,4;9,1
2011;4;18;9;0;0;492,6;10,7
2011;4;18;10;0;0;701,9;12,6
2011;4;18;11;0;0;852,6;15,3
2011;4;18;12;0;0;967,9;17,3
2011;4;18;13;0;0;986,7;20,4
2011;4;18;14;0;0;923,4;22,4
2011;4;18;15;0;0;800,8;23
2011;4;18;16;0;0;623,1;20,3
2011;4;18;17;0;0;399,9;19,2
2011;4;18;18;0;0;171,7;18
2011;4;18;19;0;0;40,2;15,8
2011;4;18;20;0;0;7,4;13,1
2011;4;18;21;0;0;1,1;10,5
2011;4;18;22;0;0;1,1;8,5
2011;4;18;23;0;0;1,1;7,4
2011;4;19;0;0;0;1,1;6,8
2011;4;19;1;0;0;1,1;6,1
2011;4;19;2;0;0;1,1;4,9
2011;4;19;3;0;0;1,2;4,9
2011;4;19;4;0;0;1,2;4,8
2011;4;19;5;0;0;1,4;4,7
2011;4;19;6;0;0;16,7;5,2
2011;4;19;7;0;0;68,2;7,9
2011;4;19;8;0;0;241,6;9,7
2011;4;19;9;0;0;475,2;13,3
2011;4;19;10;0;0;671,7;16,9
2011;4;19;11;0;0;845,6;19,9
2011;4;19;12;0;0;926,5;22
2011;4;19;13;0;0;955,2;22,9
2011;4;19;14;0;0;870,5;22,9
2011;4;19;15;0;0;802,3;21,2
2011;4;19;16;0;0;627;19,9
2011;4;19;17;0;0;393,1;18,5
2011;4;19;18;0;0;150;17
2011;4;19;19;0;0;22,4;14,9
2011;4;19;20;0;0;2,5;13,8
2011;4;19;21;0;0;1,1;13
2011;4;19;22;0;0;1,1;11,4
2011;4;19;23;0;0;1,1;10,2
2011;4;20;0;0;0;1,1;9,4
2011;4;20;1;0;0;1,1;10,1
2011;4;20;2;0;0;1,1;10,2
2011;4;20;3;0;0;1,2;9,3
2011;4;20;4;0;0;1,2;8,9
2011;4;20;5;0;0;1,3;7,9
2011;4;20;6;0;0;12,8;7,3
2011;4;20;7;0;0;72,2;8,9
2011;4;20;8;0;0;203,8;11,7
2011;4;20;9;0;0;409,8;15,5
2011;4;20;10;0;0;619,2;19,3
2011;4;20;11;0;0;793;21,8
2011;4;20;12;0;0;897,7;23,8
2011;4;20;13;0;0;933,2;25,3
2011;4;20;14;0;0;747,7;26
2011;4;20;15;0;0;254,6;24
2011;4;20;16;0;0;367,6;22,1
2011;4;20;17;0;0;309,6;21
2011;4;20;18;0;0;152,2;19,8
2011;4;20;19;0;0;29,6;16,3
2011;4;20;20;0;0;5,9;13,4
2011;4;20;21;0;0;1,2;11,8
2011;4;20;22;0;0;1,1;11
2011;4;20;23;0;0;1,1;11,2
2011;4;21;0;0;0;1,1;10,2
2011;4;21;1;0;0;1,2;9,9
2011;4;21;2;0;0;1,2;9,2
2011;4;21;3;0;0;1,1;9,6
2011;4;21;4;0;0;1,1;10
2011;4;21;5;0;0;1,2;10,9
2011;4;21;6;0;0;11,1;11,4
2011;4;21;7;0;0;60,4;11,5
2011;4;21;8;0;0;176,7;14,2
2011;4;21;9;0;0;394,2;17,5
2011;4;21;10;0;0;555,6;20,4
2011;4;21;11;0;0;785,9;22,7
2011;4;21;12;0;0;909,5;24
2011;4;21;13;0;0;920,6;24,6
2011;4;21;14;0;0;868,6;22,5
2011;4;21;15;0;0;754,8;23
2011;4;21;16;0;0;568,9;22,2
2011;4;21;17;0;0;355,2;22,4
2011;4;21;18;0;0;158,1;21,5
2011;4;21;19;0;0;48,5;20,2
2011;4;21;20;0;0;8,3;17,7
2011;4;21;21;0;0;1,2;14,5
2011;4;21;22;0;0;1,2;12,6
2011;4;21;23;0;0;1,2;10,8
2011;4;22;0;0;0;1,1;9,3
2011;4;22;1;0;0;1,1;8
2011;4;22;2;0;0;1,2;7
2011;4;22;3;0;0;1,2;6,1
2011;4;22;4;0;0;1,2;5,3
2011;4;22;5;0;0;1,7;5,2
2011;4;22;6;0;0;21,1;5,8
2011;4;22;7;0;0;79,4;9,5
2011;4;22;8;0;0;233,3;13,3
2011;4;22;9;0;0;407,7;17,8
2011;4;22;10;0;0;593,5;21,1
2011;4;22;11;0;0;795;23,2
2011;4;22;12;0;0;895,8;25
2011;4;22;13;0;0;923,8;26,4
2011;4;22;14;0;0;876,9;27,2
2011;4;22;15;0;0;759,5;25,1
2011;4;22;16;0;0;581,8;23,9
2011;4;22;17;0;0;364,5;21
2011;4;22;18;0;0;161,4;19,4
2011;4;22;19;0;0;49,5;17,4
2011;4;22;20;0;0;8,9;15,2
2011;4;22;21;0;0;1,2;12,8
2011;4;22;22;0;0;1,2;11,1
2011;4;22;23;0;0;1,2;10,1
2011;4;23;0;0;0;1,2;9,4
2011;4;23;1;0;0;1,2;8,4
2011;4;23;2;0;0;1,2;8,2
2011;4;23;3;0;0;1,2;8,4
2011;4;23;4;0;0;1,2;7,9
2011;4;23;5;0;0;1,9;8,4
2011;4;23;6;0;0;20,7;9,8
2011;4;23;7;0;0;74,3;11,8
2011;4;23;8;0;0;263;12,6
2011;4;23;9;0;0;501,4;14,5
2011;4;23;10;0;0;708,6;16,6
2011;4;23;11;0;0;859,8;18,2
2011;4;23;12;0;0;951,6;20,3
2011;4;23;13;0;0;973,4;21,5
2011;4;23;14;0;0;918,9;21,4
2011;4;23;15;0;0;798,1;21,1
2011;4;23;16;0;0;618,9;21,1
2011;4;23;17;0;0;397,2;20,8
2011;4;23;18;0;0;175,2;19,7
2011;4;23;19;0;0;45,9;18,2
2011;4;23;20;0;0;11;15,8
2011;4;23;21;0;0;1,1;12,2
2011;4;23;22;0;0;1,1;10,1
2011;4;23;23;0;0;1;8,8
2011;4;24;0;0;0;1;7,5
2011;4;24;1;0;0;1;6,6
2011;4;24;2;0;0;1,1;7
2011;4;24;3;0;0;1,1;6,8
2011;4;24;4;0;0;1,1;6,6
2011;4;24;5;0;0;2,2;6
2011;4;24;6;0;0;22,2;7,7
2011;4;24;7;0;0;75,9;10,5
2011;4;24;8;0;0;268,4;11,9
2011;4;24;9;0;0;503,7;15,2
2011;4;24;10;0;0;711,9;17,2
2011;4;24;11;0;0;870;18,7
2011;4;24;12;0;0;966,3;20,3
2011;4;24;13;0;0;989,6;21,9
2011;4;24;14;0;0;934,1;22,4
2011;4;24;15;0;0;803;22,3
2011;4;24;16;0;0;616,9;21,9
2011;4;24;17;0;0;396,9;21
2011;4;24;18;0;0;176,1;19,3
2011;4;24;19;0;0;47,1;17,2
2011;4;24;20;0;0;9;14,4
2011;4;24;21;0;0;1,1;11,8
2011;4;24;22;0;0;1,1;10,1
2011;4;24;23;0;0;1,1;8,4
2011;4;25;0;0;0;1,1;7,3
2011;4;25;1;0;0;1,1;6,7
2011;4;25;2;0;0;1,1;6,5
2011;4;25;3;0;0;1,1;5,4
2011;4;25;4;0;0;1,1;5,5
2011;4;25;5;0;0;2,2;5,1
2011;4;25;6;0;0;25,3;7,4
2011;4;25;7;0;0;79,1;10,7
2011;4;25;8;0;0;251,2;13,7
2011;4;25;9;0;0;479;17,7
2011;4;25;10;0;0;670;20,3
2011;4;25;11;0;0;826,6;21,7
2011;4;25;12;0;0;919,2;23,9
2011;4;25;13;0;0;943,5;26
2011;4;25;14;0;0;890,8;25,1
2011;4;25;15;0;0;788,8;23,6
2011;4;25;16;0;0;613,7;22,8
2011;4;25;17;0;0;384,4;22,8
2011;4;25;18;0;0;174,6;20,9
2011;4;25;19;0;0;46,6;18,9
2011;4;25;20;0;0;11,2;16,8
2011;4;25;21;0;0;1,1;13,4
2011;4;25;22;0;0;1,1;10,8
2011;4;25;23;0;0;1,1;8,9
2011;4;26;0;0;0;1,1;8,4
2011;4;26;1;0;0;1,1;8,5
2011;4;26;2;0;0;1,1;8
2011;4;26;3;0;0;1;7,8
2011;4;26;4;0;0;1;7,4
2011;4;26;5;0;0;1,8;6,9
2011;4;26;6;0;0;17;7,8
2011;4;26;7;0;0;54,8;8,9
2011;4;26;8;0;0;188;10,7
2011;4;26;9;0;0;493,9;13,5
2011;4;26;10;0;0;712,7;15,6
2011;4;26;11;0;0;835,8;19,8
2011;4;26;12;0;0;823,3;21,2
2011;4;26;13;0;0;787,9;22,2
2011;4;26;14;0;0;659,2;21,6
2011;4;26;15;0;0;619,3;21,9
2011;4;26;16;0;0;359,3;20,8
2011;4;26;17;0;0;229,2;19
2011;4;26;18;0;0;115,7;17,6
2011;4;26;19;0;0;51,4;16,1
2011;4;26;20;0;0;8,1;14,5
2011;4;26;21;0;0;1,1;13,2
2011;4;26;22;0;0;1,1;12,1
2011;4;26;23;0;0;1,1;11,1
2011;4;27;0;0;0;1,1;10,6
2011;4;27;1;0;0;1,1;10,5
2011;4;27;2;0;0;1,1;10
2011;4;27;3;0;0;1,1;9,9
2011;4;27;4;0;0;1,2;9,9
2011;4;27;5;0;0;2,1;10
2011;4;27;6;0;0;26,7;11
2011;4;27;7;0;0;86,3;12,9
2011;4;27;8;0;0;199;13,5
2011;4;27;9;0;0;421,1;14,4
2011;4;27;10;0;0;526,4;15,6
2011;4;27;11;0;0;547,6;16,8
2011;4;27;12;0;0;493,7;16,2
2011;4;27;13;0;0;724,7;16,6
2011;4;27;14;0;0;703,7;17,5
2011;4;27;15;0;0;557,7;17,4
2011;4;27;16;0;0;475,2;17,4
2011;4;27;17;0;0;254,1;17
2011;4;27;18;0;0;141,7;16,3
2011;4;27;19;0;0;55,1;15,3
2011;4;27;20;0;0;9;13,5
2011;4;27;21;0;0;1,1;12
2011;4;27;22;0;0;1,1;11
2011;4;27;23;0;0;1,1;10,3
2011;4;28;0;0;0;1,1;9,6
2011;4;28;1;0;0;1,1;9,7
2011;4;28;2;0;0;1,1;9,5
2011;4;28;3;0;0;1,1;9
2011;4;28;10;0;0;702,5;16,6
2011;4;28;11;0;0;824,3;17,7
2011;4;28;12;0;0;909,4;19,3
2011;4;28;13;0;0;938,8;20,2
2011;4;28;14;0;0;645,2;19,8
2011;4;28;15;0;0;616,2;19,4
2011;4;28;16;0;0;549,6;19,8
2011;4;28;17;0;0;384,8;19,2
2011;4;28;18;0;0;181,2;18,6
2011;4;28;19;0;0;56,6;17,6
2011;4;28;20;0;0;17,1;16,2
2011;4;28;21;0;0;1,3;13,6
2011;4;28;22;0;0;1,1;12
2011;4;28;23;0;0;1,1;11,7
2011;4;29;0;0;0;1;11,5
2011;4;29;1;0;0;1,1;11
2011;4;29;2;0;0;1,1;10,5
2011;4;29;3;0;0;1,1;9,4
2011;4;29;4;0;0;1,1;8,6
2011;4;29;5;0;0;4,2;8,2
2011;4;29;6;0;0;28,2;11
2011;4;29;7;0;0;84,3;12,7
2011;4;29;8;0;0;282,4;13,2
2011;4;29;9;0;0;518,3;15,6
2011;4;29;10;0;0;731,4;17,7
2011;4;29;11;0;0;888,8;18,8
2011;4;29;12;0;0;980,8;19,5
2011;4;29;13;0;0;998,2;19,9
2011;4;29;14;0;0;938,9;20,6
2011;4;29;15;0;0;812,2;20,1
2011;4;29;16;0;0;630,4;20
2011;4;29;17;0;0;409,3;19,7
2011;4;29;18;0;0;182,5;18,7
2011;4;29;19;0;0;44;17,4
2011;4;29;20;0;0;14,7;16
2011;4;29;21;0;0;1,3;13,8
2011;4;29;22;0;0;1;12,6
2011;4;29;23;0;0;1,1;12
2011;4;30;0;0;0;1;11,1
2011;4;30;1;0;0;1,1;9,8
2011;4;30;2;0;0;1,1;8,4
2011;4;30;3;0;0;1,1;7,2
2011;4;30;4;0;0;1,1;5,6
2011;4;30;5;0;0;4,5;4,8
2011;4;30;6;0;0;31,2;8,2
2011;4;30;7;0;0;86,8;12
2011;4;30;8;0;0;280,9;13,4
2011;4;30;9;0;0;511,3;17,6
2011;4;30;10;0;0;713,7;19,9
2011;4;30;11;0;0;869;21,7
2011;4;30;12;0;0;953,2;21,8
2011;4;30;13;0;0;882,3;23,4
2011;4;30;14;0;0;927,5;25,5
2011;4;30;15;0;0;791,2;24,6
2011;4;30;16;0;0;573,6;23,1
2011;4;30;17;0;0;398,5;21,9
2011;4;30;18;0;0;174,4;19,9
2011;4;30;19;0;0;46,4;18,5
2011;4;30;20;0;0;15,6;16,7
2011;4;30;21;0;0;1,3;13,3
2011;4;30;22;0;0;1,1;11,8
2011;4;30;23;0;0;1,1;11,3
2011;5;1;0;0;0;1,1;11
2011;5;1;1;0;0;1,1;10,1
2011;5;1;2;0;0;1,1;9,5
2011;5;1;3;0;0;1,1;9,1
2011;5;1;4;0;0;1,1;8,9
2011;5;1;5;0;0;5,1;8,3
2011;5;1;6;0;0;27,8;10,2
2011;5;1;7;0;0;89,6;11,6
2011;5;1;8;0;0;272,1;10,9
2011;5;1;9;0;0;469;12
2011;5;1;10;0;0;760,2;12,5
2011;5;1;11;0;0;893,1;13
2011;5;1;12;0;0;984;13,3
2011;5;1;13;0;0;1007,7;12,7
2011;5;1;14;0;0;944,6;12,8
2011;5;1;15;0;0;828,8;12,8
2011;5;1;16;0;0;644,9;13
2011;5;1;17;0;0;420;12,8
2011;5;1;18;0;0;183,9;12,5
2011;5;1;19;0;0;43,2;12
2011;5;1;20;0;0;16;11,4
2011;5;1;21;0;0;1,5;9,7
2011;5;1;22;0;0;1,1;7,5
2011;5;1;23;0;0;1,1;6,4
2011;5;2;0;0;0;1,1;6,4
2011;5;2;1;0;0;1,1;5
2011;5;2;2;0;0;1,1;3,8
2011;5;2;3;0;0;1,1;4,6
2011;5;2;4;0;0;1,1;4,7
2011;5;2;5;0;0;5,3;3,9
2011;5;2;6;0;0;27,3;5,7
2011;5;2;7;0;0;67,5;5,6
2011;5;2;8;0;0;304,3;7,8
2011;5;2;9;0;0;511,2;9,1
2011;5;2;10;0;0;678,9;9,5
2011;5;2;11;0;0;842,1;9,8
2011;5;2;12;0;0;1008,8;11
2011;5;2;13;0;0;928,2;11,6
2011;5;2;14;0;0;863,7;12,6
2011;5;2;15;0;0;862,1;13
2011;5;2;16;0;0;448;12,5
2011;5;2;17;0;0;214,4;11,4
2011;5;2;18;0;0;146,8;11,1
2011;5;2;19;0;0;47,7;10,6
2011;5;2;20;0;0;15,4;9,4
2011;5;2;21;0;0;1,7;7
2011;5;2;22;0;0;1,1;5,9
2011;5;2;23;0;0;1,1;4,9
2011;5;3;0;0;0;1,1;4
2011;5;3;1;0;0;1,1;3,8
2011;5;3;2;0;0;1,1;3
2011;5;3;3;0;0;1,1;3,4
2011;5;3;4;0;0;1,1;2,7
2011;5;3;5;0;0;5,2;2,5
2011;5;3;6;0;0;28,7;3,1
2011;5;3;7;0;0;101,4;5,8
2011;5;3;8;0;0;174,1;8,3
2011;5;3;9;0;0;125,1;9,8
2011;5;3;10;0;0;54,6;6,8
2011;5;3;11;0;0;49,2;0,2
2011;5;3;12;0;0;100,9;0,9
2011;5;3;13;0;0;142,5;3,2
2011;5;3;14;0;0;331,6;7,1
2011;5;3;15;0;0;297,8;7,5
2011;5;3;16;0;0;417,5;8,2
2011;5;3;17;0;0;319;7,7
2011;5;3;18;0;0;191,2;7,9
2011;5;3;19;0;0;59,7;8,1
2011;5;3;20;0;0;17,5;6,5
2011;5;3;21;0;0;1,8;4,4
2011;5;3;22;0;0;1,2;3,2
2011;5;3;23;0;0;1,2;3
2011;5;4;0;0;0;1,2;3
2011;5;4;1;0;0;1,2;3
2011;5;4;2;0;0;1,1;3,1
2011;5;4;3;0;0;1,1;2,9
2011;5;4;4;0;0;1,2;2,2
2011;5;4;5;0;0;7,2;2,1
2011;5;4;6;0;0;38,8;6,3
2011;5;4;7;0;0;88,9;7,3
2011;5;4;8;0;0;286,2;7,3
2011;5;4;9;0;0;487,4;9,2
2011;5;4;10;0;0;645,6;10,4
2011;5;4;11;0;0;471,1;11,4
2011;5;4;12;0;0;736,4;11,5
2011;5;4;13;0;0;1021,3;12,3
2011;5;4;14;0;0;807,5;12,1
2011;5;4;15;0;0;822,1;12,5
2011;5;4;16;0;0;646,5;12,1
2011;5;4;17;0;0;357,4;11,4
2011;5;4;18;0;0;146,8;10,7
2011;5;4;19;0;0;61,4;10
2011;5;4;20;0;0;10;9,4
2011;5;4;21;0;0;1,6;8,7
2011;5;4;22;0;0;1,1;7,4
2011;5;4;23;0;0;1,1;6,9
2011;5;5;0;0;0;1,1;6,3
2011;5;5;1;0;0;1,1;6,8
2011;5;5;2;0;0;1,1;6,9
2011;5;5;3;0;0;1,1;6,4
2011;5;5;4;0;0;1,1;6,5
2011;5;5;5;0;0;3,9;7,2
2011;5;5;6;0;0;24,2;8,2
2011;5;5;7;0;0;81,7;9,1
2011;5;5;8;0;0;162,8;10,2
2011;5;5;9;0;0;311,2;11,5
2011;5;5;10;0;0;435,8;12,7
2011;5;5;11;0;0;754,2;14,2
2011;5;5;12;0;0;863,2;15,3
2011;5;5;13;0;0;1010;15,5
2011;5;5;14;0;0;970,4;15,5
2011;5;5;15;0;0;799,8;14,9
2011;5;5;16;0;0;633,8;14,6
2011;5;5;17;0;0;391,4;13,3
2011;5;5;18;0;0;152,6;12
2011;5;5;19;0;0;62,5;11,1
2011;5;5;20;0;0;23,1;9,6
2011;5;5;21;0;0;1,8;8,3
2011;5;5;22;0;0;1,1;8,3
2011;5;5;23;0;0;1,1;8,6
2011;5;6;0;0;0;1;8,6
2011;5;6;1;0;0;1;8,3
2011;5;6;2;0;0;1;8,4
2011;5;6;3;0;0;1,1;6,8
2011;5;6;4;0;0;1,1;5
2011;5;6;5;0;0;5,3;4,4
2011;5;6;6;0;0;32,2;4,9
2011;5;6;7;0;0;97;7,5
2011;5;6;8;0;0;305,3;9,7
2011;5;6;9;0;0;468,5;12
2011;5;6;10;0;0;433,3;13,6
2011;5;6;11;0;0;815,3;15,6
2011;5;6;12;0;0;696,3;16,8
2011;5;6;13;0;0;990,8;19,7
2011;5;6;14;0;0;525,5;20
2011;5;6;15;0;0;237,5;18
2011;5;6;16;0;0;177,8;18,1
2011;5;6;17;0;0;229,5;16,9
2011;5;6;18;0;0;129,5;15,3
2011;5;6;19;0;0;68,4;14,4
2011;5;6;20;0;0;23;12,6
2011;5;6;21;0;0;1,6;10,6
2011;5;6;22;0;0;1,1;9,4
2011;5;6;23;0;0;1;9
2011;5;7;0;0;0;1,1;8,4
2011;5;7;1;0;0;1,1;7
2011;5;7;2;0;0;1,1;6,3
2011;5;7;3;0;0;1,1;6,4
2011;5;7;4;0;0;1,1;6,7
2011;5;7;5;0;0;7,3;6,5
2011;5;7;6;0;0;36,8;10,8
2011;5;7;7;0;0;100,2;13,2
2011;5;7;8;0;0;291,6;14,1
2011;5;7;9;0;0;519,3;16,6
2011;5;7;10;0;0;720,8;18,4
2011;5;7;11;0;0;842,7;19,8
2011;5;7;12;0;0;946,8;20,6
2011;5;7;13;0;0;939,8;20,7
2011;5;7;14;0;0;887,1;20,9
2011;5;7;15;0;0;778,8;20,8
2011;5;7;16;0;0;560,9;20,4
2011;5;7;17;0;0;408,5;19,7
2011;5;7;18;0;0;201;18,9
2011;5;7;19;0;0;47,9;17,1
2011;5;7;20;0;0;21,1;15
2011;5;7;21;0;0;1,9;12,1
2011;5;7;22;0;0;1;10,9
2011;5;7;23;0;0;1;10,4
2011;5;8;0;0;0;1;10,6
2011;5;8;1;0;0;1;10,3
2011;5;8;2;0;0;1,1;9,5
2011;5;8;3;0;0;1;8,7
2011;5;8;4;0;0;1,1;8,5
2011;5;8;5;0;0;10,6;9
2011;5;8;6;0;0;39;12,7
2011;5;8;7;0;0;95,1;13,1
2011;5;8;8;0;0;303,4;13,2
2011;5;8;9;0;0;524,3;14,7
2011;5;8;10;0;0;723,9;16,1
2011;5;8;11;0;0;905,3;17,4
2011;5;8;12;0;0;998,2;18,4
2011;5;8;13;0;0;1018,3;19,5
2011;5;8;14;0;0;963,8;20,4
2011;5;8;15;0;0;840,9;21
2011;5;8;16;0;0;658,9;21,2
2011;5;8;17;0;0;434,2;20,7
2011;5;8;18;0;0;195,7;19,8
2011;5;8;19;0;0;46,7;17,9
2011;5;8;20;0;0;22,6;16,6
2011;5;8;21;0;0;3,3;14
2011;5;8;22;0;0;1;12
2011;5;8;23;0;0;1;11,4
2011;5;9;0;0;0;1;11,3
2011;5;9;1;0;0;1;12
2011;5;9;2;0;0;1;11,6
2011;5;9;3;0;0;1;11,2
2011;5;9;4;0;0;1,1;10,8
2011;5;9;5;0;0;9,2;11,2
2011;5;9;6;0;0;34;13,8
2011;5;9;7;0;0;93,1;14,7
2011;5;9;8;0;0;291,3;14,9
2011;5;9;9;0;0;516,7;16,4
2011;5;9;10;0;0;717,6;17,6
2011;5;9;11;0;0;867,7;19,2
2011;5;9;12;0;0;966,3;20,5
2011;5;9;13;0;0;984,9;21,2
2011;5;9;14;0;0;927,5;22
2011;5;9;15;0;0;789,5;22,4
2011;5;9;16;0;0;613,7;22,5
2011;5;9;17;0;0;352;21,5
2011;5;9;18;0;0;128,6;19,9
2011;5;9;19;0;0;57,3;18
2011;5;9;20;0;0;22,1;16,4
2011;5;9;21;0;0;2;14,6
2011;5;9;22;0;0;1;12,7
2011;5;9;23;0;0;1;11,5
2011;5;10;0;0;0;1;10,6
2011;5;10;1;0;0;1;10,3
2011;5;10;2;0;0;1;9,9
2011;5;10;3;0;0;1;9,4
2011;5;10;4;0;0;1,1;9,3
2011;5;10;5;0;0;9,5;9,3
2011;5;10;6;0;0;41,2;11,4
2011;5;10;7;0;0;92;13,3
2011;5;10;8;0;0;312;15,8
2011;5;10;9;0;0;580,6;19,5
2011;5;10;10;0;0;637,3;21,7
2011;5;10;11;0;0;761,3;22,8
2011;5;10;12;0;0;816,9;24,7
2011;5;10;13;0;0;781;25,3
2011;5;10;14;0;0;527,8;24,8
2011;5;10;15;0;0;533,7;25,6
2011;5;10;16;0;0;389,2;25,5
2011;5;10;17;0;0;294,9;25
2011;5;10;18;0;0;211,2;25
2011;5;10;19;0;0;75,4;23,5
2011;5;10;20;0;0;24,6;21,4
2011;5;10;21;0;0;2,9;17,9
2011;5;10;22;0;0;1;15,6
2011;5;10;23;0;0;1;14,2
2011;5;11;0;0;0;1;12,5
2011;5;11;1;0;0;1;10,7
2011;5;11;2;0;0;1;11,3
2011;5;11;3;0;0;1;10,5
2011;5;11;4;0;0;1,1;10,4
2011;5;11;5;0;0;9,1;11
2011;5;11;6;0;0;52,1;13
2011;5;11;7;0;0;117,4;15,4
2011;5;11;8;0;0;211,4;18,1
2011;5;11;9;0;0;142,8;15,7
2011;5;11;10;0;0;430,6;19,5
2011;5;11;11;0;0;341,9;20,6
2011;5;11;12;0;0;172,5;21,4
2011;5;11;13;0;0;146,7;18,5
2011;5;11;14;0;0;148,2;16,3
2011;5;11;15;0;0;64,3;13,4
2011;5;11;16;0;0;382,5;13,2
2011;5;11;17;0;0;266,5;13,8
2011;5;11;18;0;0;149,4;14,1
2011;5;11;19;0;0;54,4;14
2011;5;11;20;0;0;24,4;14,1
2011;5;11;21;0;0;3,7;11,5
2011;5;11;22;0;0;1;9,1
2011;5;11;23;0;0;1;8,2
2011;5;12;0;0;0;1;8,7
2011;5;12;1;0;0;0,9;8,4
2011;5;12;2;0;0;1;9,3
2011;5;12;3;0;0;1;9,9
2011;5;12;8;0;0;231,6;15,2
2011;5;12;9;0;0;205,5;14,7
2011;5;12;10;0;0;218,1;15,1
2011;5;12;11;0;0;231,8;15,6
2011;5;12;12;0;0;435,5;17,6
2011;5;12;13;0;0;634,4;19,4
2011;5;12;14;0;0;735,1;19,3
2011;5;12;15;0;0;557,8;19,5
2011;5;12;16;0;0;373,9;18,8
2011;5;12;17;0;0;380,6;18,4
2011;5;12;18;0;0;220,4;17,1
2011;5;12;19;0;0;92,8;16,2
2011;5;12;20;0;0;23,6;14,5
2011;5;12;21;0;0;3,8;12,3
2011;5;12;22;0;0;1;11,2
2011;5;12;23;0;0;1;10,4
2011;5;13;0;0;0;1;9,6
2011;5;13;1;0;0;1;9,1
2011;5;13;2;0;0;1;8,5
2011;5;13;3;0;0;1;8
2011;5;13;4;0;0;1,2;7,6
2011;5;13;5;0;0;12,3;8,6
2011;5;13;6;0;0;46,7;9,7
2011;5;13;7;0;0;114,3;11,4
2011;5;13;8;0;0;110;12,3
2011;5;13;9;0;0;231,5;14,3
2011;5;13;10;0;0;333,7;15,9
2011;5;13;11;0;0;400,6;16,8
2011;5;13;12;0;0;673,6;17,6
2011;5;13;13;0;0;682,3;18,3
2011;5;13;14;0;0;613,8;18,7
2011;5;13;15;0;0;444,6;17,4
2011;5;13;16;0;0;322,5;16,1
2011;5;13;17;0;0;305,3;15
2011;5;13;18;0;0;97,9;13
2011;5;13;19;0;0;65,4;12,9
2011;5;13;20;0;0;38;12
2011;5;13;21;0;0;3,6;10,4
2011;5;13;22;0;0;1;9
2011;5;13;23;0;0;1;8
2011;5;14;0;0;0;1;7,5
2011;5;14;1;0;0;1,1;7,4
2011;5;14;2;0;0;1,1;6,8
2011;5;14;3;0;0;1,1;6,3
2011;5;14;4;0;0;1,2;5,8
2011;5;14;5;0;0;11,4;6
2011;5;14;6;0;0;61,1;7,6
2011;5;14;7;0;0;134,6;9,9
2011;5;14;8;0;0;269,3;12,2
2011;5;14;9;0;0;390,8;15,1
2011;5;14;10;0;0;404,5;16,7
2011;5;14;11;0;0;324,1;17,1
2011;5;14;12;0;0;113,3;14,4
2011;5;14;13;0;0;152,8;12,4
2011;5;14;14;0;0;156,9;12,7
2011;5;14;15;0;0;127,7;9,6
2011;5;14;16;0;0;184,8;12,2
2011;5;14;17;0;0;182,3;11,5
2011;5;14;18;0;0;161,1;11,4
2011;5;14;19;0;0;37,2;9,4
2011;5;14;20;0;0;22,5;8,9
2011;5;14;21;0;0;4,4;7,6
2011;5;14;22;0;0;1,1;6,5
2011;5;14;23;0;0;1;6,7
2011;5;15;0;0;0;1,1;6,1
2011;5;15;1;0;0;1,1;6,1
2011;5;15;2;0;0;1,1;6,1
2011;5;15;3;0;0;1,1;5,6
2011;5;15;4;0;0;1,3;5,4
2011;5;15;5;0;0;14,5;5,8
2011;5;15;6;0;0;57,8;7,3
